402466.2681122098,4132960.596101854
402466.2972412401,4132960.731046771
402466.3120575226,4132960.837137315
402466.3392181684,4132960.978349774
402466.3666076949,4132961.100988479
402466.42439272784,4132961.349939436
402466.4618225376,4132961.5139676067
402466.5121155061,4132961.7281323387
402466.5473175325,4132961.867784591
402466.5820617968,4132962.006235214
402466.6117554002,4132962.134389968
402466.65054324066,4132962.345819566
402466.6762085232,4132962.5444889995
402466.6908264442,4132962.679933639
402466.70649721974,4132962.8180790856
402466.7456817902,4132963.096384139
402466.7844238572,4132963.323709579
402466.8122558882,4132963.4740162794
402466.84095767007,4132963.6236592247
402466.89671328454,4132963.9096775968
402466.9408569614,4132964.139173597
402466.9810180938,4132964.352010818
402467.02235415427,4132964.576055621
402467.049423245,4132964.7257519704
402467.091384916,4132964.961423963
402467.131637602,4132965.1901684706
402467.1530762003,4132965.3125058147
402467.2072754181,4132965.6226788447
402467.2486267367,4132965.8585797264
402467.27633669775,4132966.0158291813
402467.31790164014,4132966.2507763817
402467.34785464295,4132966.4193554823
402467.37768557545,4132966.5868588416
402467.40411379817,4132966.735075089
402467.4479828166,4132966.9807187035
402467.4782867712,4132967.1503201434
402467.50569155684,4132967.303701491
402467.55097964144,4132967.5573407123
402467.57980349497,4132967.7189465472
402467.6066131869,4132967.869321912
402467.6490326201,4132968.1074887216
402467.6889648711,4132968.3319149953
402467.71582034003,4132968.482816785
402467.74351504375,4132968.638471695
402467.78123476845,4132968.8505383446
402467.81845095503,4132969.0598202655
402467.852249173,4132969.249860852
402467.88459780725,4132969.431654068
402467.90591433545,4132969.551496598
402467.930618315,4132969.6902371356
402467.9513702679,4132969.806783768
402467.9694214148,4132969.9082165677
402467.95176699595,4132969.8086224515
402466.1379394805,4132961.925657366
402466.159347563,4132962.0310345604
402466.1854400914,4132962.1597386342
402466.2079162878,4132962.2706662132
402466.2287750526,4132962.3735562274
402466.2534332558,4132962.4951954824
402466.27416994923,4132962.5976277315
402466.29699709907,4132962.7102528554
402466.3217315952,4132962.83233461
402466.34175112646,4132962.930894944
402466.36811831436,4132963.061136338
402466.3937530807,4132963.1875668503
402466.4157257364,4132963.2959233234
402466.44470217614,4132963.4388867356
402466.4661255169,4132963.5447979914
402466.4908600127,4132963.6666737506
402466.5183563515,4132963.8024464534
402466.5455932897,4132963.936857317
402466.5673828413,4132964.044462294
402466.5893402374,4132964.1528378436
402466.6122131618,4132964.265562149
402466.63435366517,4132964.374891372
402466.665603666,4132964.5321103074
402466.6828918742,4132964.634954543
402466.71723940724,4132964.8071042015
402466.7463684371,4132964.904241652
402466.7742309854,4132965.001363845
402466.8056183152,4132965.142034622
402466.8339386267,4132965.2919751117
402466.8635711945,4132965.443151566
402466.89311220974,4132965.58381471
402466.9275818146,4132965.743085955
402466.95642092696,4132965.8746624934
402466.9799499797,4132965.981367202
402467.0037842089,4132966.089284988
402467.0327453897,4132966.220747084
402467.06947329576,4132966.3882046654
402467.09147646965,4132966.489210219
402467.1238556179,4132966.6383114755
402467.1620483671,4132966.814634418
402467.18621829036,4132966.92630586
402467.22467043926,4132967.104086013
402467.2499542518,4132967.2208004934
402467.28727725084,4132967.393049331
402467.3115692412,4132967.5051098783
402467.34690859687,4132967.667844862
402467.376159695,4132967.8026715205
402467.40830996446,4132967.950521559
402467.4334564483,4132968.066312882
402467.47627261153,4132968.2633877723
402467.5045624063,4132968.3935757596
402467.5359802517,4132968.5381985614
402467.5733642861,4132968.710477921
402467.60234072583,4132968.8439541743
402467.6516876512,4132969.0712796175
402467.68876650743,4132969.2419796893
402467.7263336454,4132969.415136426
402467.75503542874,4132969.547376725
402467.7871399211,4132969.6873074505
402467.8203277866,4132969.8206158574
402467.8593292516,4132969.9925976717
402467.880340604,4132970.1242962773
402467.8946686067,4132970.2345410297
402467.91070559394,4132970.348981947
402467.939315823,4132970.510671706
402467.9669800085,4132970.642736528
402467.9975586225,4132970.7811566293
402468.0278168014,4132970.918562024
402468.06446841167,4132971.0922375624
402468.0871734908,4132971.203535171
402468.11781313905,4132971.356947039
402468.1410522733,4132971.475202651
402468.1813354781,4132971.6823178236
402468.20677187917,4132971.8135281513
402468.2425689989,4132971.997671216
402468.26998904144,4132972.138052075
402468.3090515414,4132972.337102979
402468.3367462447,4132972.4776669475
402468.3737945846,4132972.664838883
402468.40045168746,4132972.799352736
402468.4348907754,4132972.972974866
402468.4607239056,4132973.103124712
402468.4936676303,4132973.2693158123
402468.51829531544,4132973.3936062776
402468.5491943639,4132973.549856276
402468.57273867505,4132973.669088457
402468.60279848985,4132973.821470353
402468.6256408976,4132973.9371090843
402468.65487673745,4132974.085294816
402468.6853943156,4132974.239912127
402468.7050628951,4132974.3395214956
402468.7346039105,4132974.4891186664
402468.75422671204,4132974.588430498
402468.7864227576,4132974.7512799255
402468.809799223,4132974.8696423518
402468.8345947539,4132974.9949627807
402468.86729434005,4132975.1604672372
402468.8914337448,4132975.2826443664
402468.9228668489,4132975.4416638324
402468.94583132665,4132975.557836623
402468.9866638476,4132975.7644482586
402469.0093841837,4132975.879552932
402469.03808596486,4132976.0247250516
402469.06828310835,4132976.177503678
402469.0918121628,4132976.296735856
402469.11671450513,4132976.422727677
402469.1559601108,4132976.6214276277
402469.182312039,4132976.7547741854
402469.20193484344,4132976.8541623056
402469.2319641402,4132977.00610933
402469.2548675828,4132977.122083756
402469.28472903237,4132977.2732525794
402469.3172912889,4132977.438146684
402469.3371277127,4132977.538557143
402469.3590240767,4132977.649450395
402469.38891604403,4132977.800756545
402469.40988161927,4132977.9068280174
402469.43692019465,4132978.043691724
402469.4568329141,4132978.144521804
402469.4833221708,4132978.27857027
402469.5031585983,4132978.3789349524
402469.5319366737,4132978.5246792724
402469.5549927029,4132978.641355604
402469.57972720003,4132978.7666302645
402469.606079129,4132978.899870009
402469.63471987733,4132979.044790359
402469.65554812294,4132979.150205704
402469.6914215372,4132979.3318463285
402469.7179260539,4132979.4660016056
402469.75119021395,4132979.6342831557
402469.77554324217,4132979.757581803
402469.8085174848,4132979.924474807
402469.84194949013,4132980.093710038
402469.86259463226,4132980.198171708
402469.8855133328,4132980.3141003586
402469.91581728903,4132980.4675274817
402469.9371338171,4132980.575384233
402469.9655609414,4132980.7191906874
402469.9884491249,4132980.8351345956
402470.02091982827,4132980.999471753
402470.04705813294,4132981.1317654564
402470.0818634303,4132981.3079129183
402470.1085815709,4132981.443189709
402470.1283417036,4132981.5431424095
402470.15428164334,4132981.674367997
402470.1793976114,4132981.8014737084
402470.21189883107,4132981.9660473787
402470.2365722939,4132982.0908490163
402470.2670288357,4132982.245000933
402470.2896881375,4132982.3596859877
402470.31898501335,4132982.507970899
402470.34146121034,4132982.6217328026
402470.3699798868,4132982.766080947
402470.3916626264,4132982.8757763836
402470.4193268095,4132983.015798659
402470.46820071264,4132983.2632351844
402470.4882812776,4132983.364927385
402470.51196291787,4132983.4847851717
402470.5520324987,4132983.6876278827
402470.58403018035,4132983.8496609624
402470.606887846,4132983.9653683626
402470.6402740766,4132984.1344204876
402470.6641083036,4132984.2549725487
402470.6942749296,4132984.407667252
402470.71661379875,4132984.5207959106
402470.74589541473,4132984.6690426776
402470.7675934119,4132984.77879152
402470.79447939806,4132984.914930433
402470.8155823046,4132985.0217495877
402470.8428650189,4132985.159780593
402470.86317446583,4132985.262479872
402470.8893432892,4132985.394987199
402470.9091186796,4132985.4952221834
402470.9336853314,4132985.61948213
402470.96017458825,4132985.7535458477
402470.9812774933,4132985.860212415
402471.0049438763,4132985.980077838
402471.02859499905,4132986.099805922
402471.056518583,4132986.2411557143
402471.07931521424,4132986.3564969013
402471.1018371867,4132986.4704647968
402471.13545229915,4132986.640646072
402471.1579590133,4132986.754530041
402471.1882782263,4132986.907980058
402471.2099609645,4132987.0176907494
402471.23840334796,4132987.161672682
402471.25944521907,4132987.268224808
402471.2855530071,4132987.4003048846
402471.30612185533,4132987.504400344
402471.339782744,4132987.674795241
402471.3728637978,4132987.842214674
402471.39628603973,4132987.9606686565
402471.41761782515,4132988.068632219
402471.4389496128,4132988.176717852
402471.46034243517,4132988.2848568875
402471.4804382613,4132988.38648805
402471.50093081384,4132988.4903164823
402471.5278015411,4132988.6263638465
402471.55055239575,4132988.741361706
402471.58317568636,4132988.906560992
402471.61799624295,4132989.0827694847
402471.6486511509,4132989.2380276644
402471.6822357449,4132989.4080029437
402471.7032623575,4132989.514349072
402471.7354889203,4132989.677587601
402471.75567629834,4132989.779676531
402471.777206448,4132989.8886548034
402471.80583193817,4132990.0335293743
402471.826278714,4132990.136945815
402471.85786440823,4132990.2968655536
402471.88177492993,4132990.4177761995
402471.9196930205,4132990.6067028954
402471.9467926302,4132990.7262707683
402471.97640994063,4132990.854078387
402471.997283963,4132990.9881573645
402472.008026151,4132991.0933133103
402472.0193329145,4132991.1948605506
402472.0341949745,4132991.2945767404
402472.0565796187,4132991.4142056424
402472.0858459745,4132991.5559140164
402472.1236877729,4132991.7421551654
402472.1460418972,4132991.859296889
402472.17129519494,4132991.9973507826
402472.2023468304,4132992.172391984
402472.2199554721,4132992.272710892
402472.2433624554,4132992.406873792
402472.26754763664,4132992.5449582064
402472.2926178252,4132992.68702516
402472.32075503323,4132992.8448239285
402472.34361269925,4132992.9719906743
402472.3620453165,4132993.0740414597
402472.3807525907,4132993.1777172997
402472.40939333756,4132993.3363934453
402472.428955106,4132993.4450970595
402472.4497528352,4132993.5608807523
402472.471588162,4132993.682783217
402472.49630740203,4132993.820730304
402472.51611330867,4132993.931493851
402472.53677371005,4132994.046979997
402472.55990603357,4132994.175985427
402472.5825500764,4132994.302351088
402472.60408022767,4132994.422453015
402472.6278229051,4132994.5548230144
402472.647796658,4132994.6737118666
402472.6725616747,4132994.8247052142
402472.7069244659,4132994.9695263826
402472.73625185917,4132995.113432022
402472.7568207071,4132995.2328091594
402472.7770691195,4132995.3513089116
402472.79736331035,4132995.465879533
402472.82377627376,4132995.6096402123
402472.8529663363,4132995.7646771395
402472.8725433628,4132995.8679486243
402472.8941192899,4132995.9818783756
402472.915496854,4132996.0951901386
402472.93778994563,4132996.2141629183
402472.9631653109,4132996.3502713144
402472.985305815,4132996.4694271972
402473.01385500946,4132996.6228466937
402473.03329470573,4132996.726949786
402473.0638122851,4132996.8904324505
402473.0936584752,4132997.0501919724
402473.1173553739,4132997.1768856994
402473.14117434516,4132997.3044720585
402473.1693420692,4132997.4552136366
402473.19136050285,4132997.572942824
402473.2137909211,4132997.693037127
402473.2390136998,4132997.8281308142
402473.25978091126,4132997.9393139817
402473.2858276638,4132998.078733536
402473.3127746869,4132998.2230053847
402473.33828738215,4132998.3595257695
402473.3673095981,4132998.5148144667
402473.4034881881,4132998.7085858304
402473.4257965358,4132998.828001113
402473.4455871852,4132998.933965772
402473.4652710253,4132999.039381117
402473.49754336383,4132999.2120114304
402473.51847842085,4132999.324110126
